order_id,user_id,order_date,food_id,food_price,drink_id,drink_price,food_quantity,drink_quantity,total_purchase_amount,age,gender
19651,865,2024-04-18 07:19:19,9,27000,7,8000,6,7,218000,1943,female
19652,865,2024-04-21 21:51:19,14,32000,1,5000,8,5,281000,1943,female
19653,865,2024-05-13 13:17:19,11,29000,8,8500,9,9,337500,1943,female
19654,865,2024-05-16 19:30:19,14,32000,13,11000,9,10,398000,1943,female
19655,865,2024-05-19 04:46:19,11,29000,11,10000,10,7,360000,1943,female
19656,865,2024-06-02 06:46:19,2,21000,9,9000,9,12,297000,1943,female
19657,865,2024-06-14 21:48:19,3,20000,12,10500,4,10,185000,1943,female
19658,865,2024-07-05 18:57:19,2,21000,2,5500,9,10,244000,1943,female
19659,866,2024-04-23 22:43:01,5,22000,11,10000,13,8,366000,2005,female
19660,866,2024-05-22 16:25:01,13,31000,9,9000,5,10,245000,2005,female
19661,866,2024-05-23 21:49:01,6,25000,12,10500,8,4,242000,2005,female
19662,866,2024-06-18 07:50:01,11,29000,4,6500,13,12,455000,2005,female
19663,866,2024-06-27 07:06:01,3,20000,6,7500,10,12,290000,2005,female
19664,867,2023-01-27 16:19:29,10,28000,12,10500,10,9,374500,2007,female
19665,867,2023-02-04 15:40:29,10,28000,3,6000,12,3,354000,2007,female
19666,867,2023-02-19 18:17:29,4,23000,11,10000,10,5,280000,2007,female
19667,867,2023-03-14 17:24:29,9,27000,12,10500,5,6,198000,2007,female
19668,867,2023-03-25 01:01:29,11,29000,5,7000,10,1,297000,2007,female
19669,867,2023-04-03 07:46:29,9,27000,10,9500,10,11,374500,2007,female
19670,867,2023-04-16 13:57:29,12,30000,8,8500,7,10,295000,2007,female
19671,867,2023-04-26 08:09:29,5,22000,7,8000,5,9,182000,2007,female
19672,867,2023-05-04 03:04:29,7,24000,11,10000,9,5,266000,2007,female
19673,867,2023-05-22 07:45:29,9,27000,8,8500,9,6,294000,2007,female
19674,867,2023-06-10 16:11:29,4,23000,12,10500,7,12,287000,2007,female
19675,867,2023-06-28 06:53:29,13,31000,3,6000,1,6,67000,2007,female
19676,867,2023-07-09 15:57:29,10,28000,14,11500,6,11,294500,2007,female
19677,867,2023-08-08 13:44:29,4,23000,14,11500,6,10,253000,2007,female
19678,867,2023-08-29 13:17:29,9,27000,7,8000,8,9,288000,2007,female
19679,867,2023-08-31 00:08:29,13,31000,5,7000,7,11,294000,2007,female
19680,867,2023-09-11 03:37:29,1,23000,12,10500,5,11,230500,2007,female
19681,867,2023-09-29 19:39:29,7,24000,12,10500,6,11,259500,2007,female
19682,867,2023-10-29 20:38:29,3,20000,5,7000,7,5,175000,2007,female
19683,867,2023-11-21 05:27:29,10,28000,8,8500,8,7,283500,2007,female
19684,867,2023-12-12 21:56:29,6,25000,14,11500,5,14,286000,2007,female
19685,867,2024-01-05 04:18:29,6,25000,10,9500,10,5,297500,2007,female
19686,867,2024-01-25 02:22:29,5,22000,7,8000,11,6,290000,2007,female
19687,867,2024-02-16 10:10:29,3,20000,14,11500,2,5,97500,2007,female
19688,867,2024-02-28 02:46:29,12,30000,3,6000,10,6,336000,2007,female
19689,867,2024-03-29 10:35:29,14,32000,12,10500,8,9,350500,2007,female
19690,867,2024-04-13 10:17:29,13,31000,8,8500,13,7,462500,2007,female
19691,867,2024-04-26 19:45:29,8,26000,7,8000,8,3,232000,2007,female
19692,867,2024-05-04 08:19:29,9,27000,8,8500,9,6,294000,2007,female
19693,867,2024-05-30 06:23:29,11,29000,8,8500,8,7,291500,2007,female
19694,867,2024-06-07 04:44:29,4,23000,9,9000,4,9,173000,2007,female
19695,867,2024-06-26 02:38:29,11,29000,8,8500,9,3,286500,2007,female
19696,867,2024-07-08 03:39:29,2,21000,12,10500,1,8,105000,2007,female
19697,868,2022-08-10 09:39:37,2,21000,4,6500,6,6,165000,2009,male
19698,868,2022-08-12 07:38:37,12,30000,1,5000,8,6,270000,2009,male
19699,868,2022-08-15 19:46:37,10,28000,14,11500,5,9,243500,2009,male
19700,868,2022-08-30 12:30:37,1,23000,9,9000,12,10,366000,2009,male
19701,868,2022-09-29 00:30:37,7,24000,6,7500,10,9,307500,2009,male
19702,868,2022-10-29 12:11:37,13,31000,10,9500,9,7,345500,2009,male
19703,868,2022-11-27 14:33:37,10,28000,12,10500,8,7,297500,2009,male
19704,868,2022-12-25 10:24:37,10,28000,12,10500,12,3,367500,2009,male
19705,868,2022-12-26 13:18:37,3,20000,10,9500,3,7,126500,2009,male
19706,868,2022-12-27 15:17:37,7,24000,5,7000,14,7,385000,2009,male
19707,868,2023-01-15 23:22:37,2,21000,3,6000,12,14,336000,2009,male
19708,868,2023-02-07 23:00:37,11,29000,9,9000,5,10,235000,2009,male
19709,868,2023-03-01 08:11:37,13,31000,6,7500,6,14,291000,2009,male
19710,868,2023-03-09 01:13:37,7,24000,2,5500,5,11,180500,2009,male
19711,868,2023-04-02 19:54:37,5,22000,8,8500,4,10,173000,2009,male
19712,868,2023-04-27 10:06:37,9,27000,7,8000,11,7,353000,2009,male
19713,868,2023-05-09 02:29:37,2,21000,1,5000,5,12,165000,2009,male
19714,868,2023-05-19 22:34:37,12,30000,3,6000,12,4,384000,2009,male
19715,868,2023-06-02 02:22:37,14,32000,12,10500,8,11,371500,2009,male
19716,868,2023-06-09 14:33:37,10,28000,11,10000,7,6,256000,2009,male
19717,868,2023-07-08 11:51:37,8,26000,11,10000,11,10,386000,2009,male
19718,868,2023-07-16 23:51:37,5,22000,2,5500,2,14,121000,2009,male
19719,868,2023-07-21 13:23:37,2,21000,10,9500,12,6,309000,2009,male
19720,868,2023-08-13 00:41:37,2,21000,2,5500,4,7,122500,2009,male
19721,868,2023-09-02 09:47:37,7,24000,10,9500,5,10,215000,2009,male
19722,868,2023-09-16 23:34:37,2,21000,10,9500,11,5,278500,2009,male
19723,868,2023-10-07 15:44:37,8,26000,5,7000,10,8,316000,2009,male
19724,868,2023-10-15 11:29:37,5,22000,10,9500,9,9,283500,2009,male
19725,868,2023-11-12 06:38:37,5,22000,10,9500,5,8,186000,2009,male
19726,868,2023-12-01 15:19:37,7,24000,8,8500,4,9,172500,2009,male
19727,868,2023-12-18 21:50:37,11,29000,14,11500,9,10,376000,2009,male
19728,868,2023-12-23 09:33:37,10,28000,3,6000,10,6,316000,2009,male
19729,868,2024-01-05 18:48:37,3,20000,8,8500,10,5,242500,2009,male
19730,868,2024-01-30 16:07:37,3,20000,7,8000,12,7,296000,2009,male
19731,868,2024-02-24 15:31:37,2,21000,9,9000,6,7,189000,2009,male
19732,868,2024-03-02 03:00:37,1,23000,3,6000,11,6,289000,2009,male
19733,868,2024-03-20 03:16:37,2,21000,14,11500,9,5,246500,2009,male
19734,868,2024-04-01 10:29:37,12,30000,10,9500,6,4,218000,2009,male
19735,868,2024-04-21 10:36:37,8,26000,3,6000,7,11,248000,2009,male
19736,868,2024-05-10 05:24:37,12,30000,14,11500,7,5,267500,2009,male
19737,868,2024-05-21 17:47:37,11,29000,1,5000,7,10,253000,2009,male
19738,868,2024-06-09 12:31:37,9,27000,4,6500,3,11,152500,2009,male
19739,868,2024-06-15 09:02:37,7,24000,13,11000,9,5,271000,2009,male
19740,868,2024-06-17 05:37:37,7,24000,2,5500,5,10,175000,2009,male
19741,869,2023-08-25 18:07:55,7,24000,5,7000,7,1,175000,1985,male
19742,869,2023-09-23 23:52:55,11,29000,10,9500,10,6,347000,1985,male
19743,869,2023-09-25 03:34:55,10,28000,6,7500,10,4,310000,1985,male
19744,869,2023-10-25 20:20:55,5,22000,2,5500,9,10,253000,1985,male
19745,869,2023-11-01 00:14:55,2,21000,2,5500,8,10,223000,1985,male
19746,869,2023-11-10 15:30:55,6,25000,11,10000,6,3,180000,1985,male
19747,869,2023-11-26 17:21:55,2,21000,1,5000,7,10,197000,1985,male
19748,869,2023-12-26 20:27:55,13,31000,5,7000,13,2,417000,1985,male
19749,869,2024-01-03 04:58:55,5,22000,11,10000,4,10,188000,1985,male
19750,869,2024-01-08 18:22:55,7,24000,8,8500,9,8,284000,1985,male
19751,869,2024-01-18 15:08:55,13,31000,13,11000,6,10,296000,1985,male
19752,869,2024-02-15 03:28:55,8,26000,9,9000,9,12,342000,1985,male
19753,869,2024-03-07 12:25:55,4,23000,10,9500,2,8,122000,1985,male
19754,869,2024-03-23 22:28:55,6,25000,12,10500,10,6,313000,1985,male
19755,869,2024-03-25 04:31:55,9,27000,3,6000,6,8,210000,1985,male
19756,869,2024-03-28 16:45:55,10,28000,1,5000,10,7,315000,1985,male
19757,869,2024-04-25 13:47:55,6,25000,4,6500,4,7,145500,1985,male
19758,869,2024-05-19 07:45:55,6,25000,4,6500,4,12,178000,1985,male
19759,869,2024-06-03 12:04:55,5,22000,5,7000,7,8,210000,1985,male
19760,869,2024-06-25 05:26:55,3,20000,13,11000,8,6,226000,1985,male
19761,869,2024-06-27 20:15:55,12,30000,3,6000,9,8,318000,1985,male
19762,870,2024-01-02 06:18:07,6,25000,12,10500,1,11,140500,2003,female
19763,870,2024-01-17 03:52:07,11,29000,5,7000,6,3,195000,2003,female
19764,870,2024-02-03 05:38:07,7,24000,13,11000,6,8,232000,2003,female
19765,870,2024-03-01 23:45:07,6,25000,13,11000,4,9,199000,2003,female
19766,870,2024-03-28 20:44:07,11,29000,10,9500,7,13,326500,2003,female
19767,870,2024-04-07 01:20:07,2,21000,5,7000,10,9,273000,2003,female
19768,870,2024-05-06 21:34:07,5,22000,13,11000,5,2,132000,2003,female
19769,870,2024-06-06 21:44:07,14,32000,8,8500,6,10,277000,2003,female
19770,870,2024-06-28 09:02:07,2,21000,9,9000,8,1,177000,2003,female
19771,871,2024-06-24 17:29:57,12,30000,10,9500,5,7,216500,1987,female
19772,872,2023-10-15 11:33:18,3,20000,9,9000,6,4,156000,1959,male
19773,872,2023-10-26 05:42:18,2,21000,14,11500,6,6,195000,1959,male
19774,872,2023-11-09 05:14:18,1,23000,5,7000,10,13,321000,1959,male
19775,872,2023-11-12 13:54:18,6,25000,12,10500,8,2,221000,1959,male
19776,872,2023-12-12 16:13:18,12,30000,8,8500,8,10,325000,1959,male
19777,872,2023-12-16 19:58:18,9,27000,12,10500,9,2,264000,1959,male
19778,872,2023-12-24 21:35:18,7,24000,1,5000,10,11,295000,1959,male
19779,872,2024-01-16 17:18:18,14,32000,8,8500,9,9,364500,1959,male
19780,872,2024-01-20 04:44:18,2,21000,10,9500,11,6,288000,1959,male
19781,872,2024-01-27 01:17:18,8,26000,8,8500,10,12,362000,1959,male
19782,872,2024-02-26 08:09:18,8,26000,2,5500,8,4,230000,1959,male
19783,872,2024-03-08 21:03:18,5,22000,3,6000,12,4,288000,1959,male
19784,872,2024-04-07 19:08:18,9,27000,14,11500,6,4,208000,1959,male
19785,872,2024-04-26 01:47:18,10,28000,10,9500,7,10,291000,1959,male
19786,872,2024-05-14 13:05:18,7,24000,10,9500,10,6,297000,1959,male
19787,872,2024-05-21 14:51:18,7,24000,10,9500,6,8,220000,1959,male
19788,872,2024-05-30 09:25:18,11,29000,13,11000,9,14,415000,1959,male
19789,872,2024-06-19 20:14:18,13,31000,3,6000,11,8,389000,1959,male
19790,873,2022-12-17 16:20:00,2,21000,12,10500,10,8,294000,2009,female
19791,873,2022-12-24 22:47:00,1,23000,13,11000,5,11,236000,2009,female
19792,873,2023-01-24 08:41:00,6,25000,7,8000,4,5,140000,2009,female
19793,873,2023-02-04 02:20:00,10,28000,14,11500,10,6,349000,2009,female
19794,873,2023-02-22 14:24:00,13,31000,5,7000,8,11,325000,2009,female
19795,873,2023-02-23 18:00:00,11,29000,1,5000,13,8,417000,2009,female
19796,873,2023-02-26 01:07:00,10,28000,1,5000,8,12,284000,2009,female
19797,873,2023-03-12 18:19:00,13,31000,3,6000,5,4,179000,2009,female
19798,873,2023-03-28 18:13:00,4,23000,7,8000,4,14,204000,2009,female
19799,873,2023-04-24 18:57:00,7,24000,12,10500,2,5,100500,2009,female
19800,873,2023-05-08 05:53:00,7,24000,7,8000,9,6,264000,2009,female
19801,873,2023-05-27 10:14:00,12,30000,6,7500,9,7,322500,2009,female
19802,873,2023-06-13 06:07:00,4,23000,10,9500,8,5,231500,2009,female
19803,873,2023-06-21 19:44:00,12,30000,10,9500,8,6,297000,2009,female
19804,873,2023-06-23 07:18:00,14,32000,1,5000,7,12,284000,2009,female
19805,873,2023-07-11 21:15:00,3,20000,6,7500,10,10,275000,2009,female
19806,873,2023-07-26 16:28:00,14,32000,1,5000,8,10,306000,2009,female
19807,873,2023-08-10 06:09:00,11,29000,9,9000,11,8,391000,2009,female
19808,873,2023-08-28 09:21:00,1,23000,10,9500,8,6,241000,2009,female
19809,873,2023-09-24 06:31:00,9,27000,6,7500,6,11,244500,2009,female
19810,873,2023-10-06 18:39:00,5,22000,6,7500,6,14,237000,2009,female
19811,873,2023-10-14 13:10:00,14,32000,4,6500,12,12,462000,2009,female
19812,873,2023-11-11 04:14:00,2,21000,10,9500,9,1,198500,2009,female
19813,873,2023-11-22 08:04:00,11,29000,5,7000,9,8,317000,2009,female
19814,873,2023-12-02 11:55:00,14,32000,7,8000,4,11,216000,2009,female
19815,873,2023-12-29 23:25:00,4,23000,1,5000,8,9,229000,2009,female
19816,873,2024-01-03 23:44:00,9,27000,4,6500,8,13,300500,2009,female
19817,873,2024-01-12 01:13:00,4,23000,7,8000,8,9,256000,2009,female
19818,873,2024-01-16 23:36:00,11,29000,3,6000,1,6,65000,2009,female
19819,873,2024-02-10 17:40:00,6,25000,7,8000,13,14,437000,2009,female
19820,873,2024-03-11 03:34:00,1,23000,11,10000,7,10,261000,2009,female
19821,873,2024-04-03 10:00:00,13,31000,7,8000,6,12,282000,2009,female
19822,873,2024-05-02 20:20:00,11,29000,14,11500,12,5,405500,2009,female
19823,873,2024-05-26 15:08:00,6,25000,2,5500,10,9,299500,2009,female
19824,873,2024-06-11 06:04:00,10,28000,4,6500,7,6,235000,2009,female
19825,873,2024-07-07 19:05:00,3,20000,5,7000,6,6,162000,2009,female
19826,873,2024-07-09 03:46:00,14,32000,11,10000,9,12,408000,2009,female
19827,874,2023-06-21 20:57:02,7,24000,11,10000,12,10,388000,1927,female
19828,874,2023-07-22 15:57:02,1,23000,7,8000,4,11,180000,1927,female
19829,874,2023-08-16 22:39:02,5,22000,12,10500,10,3,251500,1927,female
19830,874,2023-09-08 06:00:02,12,30000,11,10000,11,6,390000,1927,female
19831,874,2023-10-05 16:17:02,9,27000,12,10500,8,11,331500,1927,female
19832,874,2023-10-15 05:31:02,5,22000,7,8000,10,10,300000,1927,female
19833,874,2023-10-22 23:52:02,3,20000,13,11000,7,9,239000,1927,female
19834,874,2023-11-16 02:08:02,14,32000,9,9000,8,5,301000,1927,female
19835,874,2023-12-04 16:25:02,14,32000,5,7000,3,3,117000,1927,female
19836,874,2023-12-17 18:39:02,12,30000,10,9500,11,3,358500,1927,female
19837,874,2024-01-08 21:21:02,7,24000,12,10500,8,7,265500,1927,female
19838,874,2024-01-18 05:54:02,3,20000,4,6500,5,6,139000,1927,female
19839,874,2024-02-01 21:16:02,3,20000,3,6000,10,4,224000,1927,female
19840,874,2024-03-02 09:21:02,12,30000,14,11500,9,7,350500,1927,female
19841,874,2024-03-12 23:31:02,4,23000,9,9000,8,6,238000,1927,female
19842,874,2024-04-04 04:57:02,13,31000,13,11000,9,4,323000,1927,female
19843,874,2024-05-04 02:00:02,10,28000,12,10500,9,10,357000,1927,female
19844,874,2024-05-18 22:20:02,1,23000,4,6500,6,5,170500,1927,female
19845,874,2024-06-17 14:46:02,6,25000,1,5000,11,9,320000,1927,female
19846,874,2024-06-19 17:54:02,8,26000,5,7000,14,6,406000,1927,female
19847,874,2024-06-29 23:52:02,13,31000,4,6500,11,3,360500,1927,female
19848,875,2023-07-17 13:39:35,11,29000,4,6500,7,5,235500,1924,female
19849,875,2023-07-26 06:41:35,14,32000,3,6000,7,4,248000,1924,female
19850,875,2023-08-02 21:34:35,12,30000,1,5000,9,8,310000,1924,female
19851,875,2023-08-12 23:01:35,7,24000,7,8000,10,7,296000,1924,female
19852,875,2023-08-27 08:11:35,8,26000,13,11000,9,2,256000,1924,female
19853,875,2023-08-29 02:52:35,8,26000,10,9500,5,6,187000,1924,female
19854,875,2023-09-16 13:24:35,5,22000,2,5500,10,3,236500,1924,female
19855,875,2023-10-09 10:50:35,14,32000,7,8000,3,8,160000,1924,female
19856,875,2023-10-23 06:33:35,14,32000,2,5500,11,9,401500,1924,female
19857,875,2023-11-15 10:10:35,1,23000,2,5500,9,5,234500,1924,female
19858,875,2023-11-23 10:03:35,2,21000,9,9000,12,9,333000,1924,female
19859,875,2023-12-12 11:34:35,14,32000,4,6500,10,3,339500,1924,female
19860,875,2024-01-04 19:14:35,2,21000,10,9500,10,11,314500,1924,female
19861,875,2024-01-19 17:03:35,5,22000,13,11000,6,10,242000,1924,female
19862,875,2024-02-07 13:12:35,5,22000,4,6500,9,11,269500,1924,female
19863,875,2024-02-28 15:10:35,7,24000,8,8500,8,7,251500,1924,female
19864,875,2024-03-25 10:33:35,1,23000,11,10000,9,12,327000,1924,female
19865,875,2024-03-31 16:06:35,10,28000,7,8000,7,8,260000,1924,female
19866,875,2024-04-20 06:42:35,10,28000,6,7500,10,7,332500,1924,female
19867,875,2024-04-26 16:10:35,6,25000,11,10000,11,6,335000,1924,female
19868,875,2024-04-27 18:32:35,6,25000,4,6500,9,10,290000,1924,female
19869,875,2024-05-21 15:39:35,6,25000,14,11500,8,8,292000,1924,female
19870,875,2024-06-19 21:56:35,2,21000,10,9500,6,6,183000,1924,female
19871,876,2023-08-26 04:09:02,4,23000,11,10000,3,8,149000,1950,male
19872,876,2023-09-22 23:29:02,9,27000,11,10000,10,6,330000,1950,male
19873,876,2023-09-30 20:32:02,6,25000,1,5000,12,9,345000,1950,male
19874,876,2023-10-30 22:42:02,9,27000,4,6500,10,5,302500,1950,male
19875,876,2023-11-30 23:36:02,1,23000,9,9000,8,4,220000,1950,male
19876,876,2023-12-13 19:59:02,4,23000,14,11500,6,6,207000,1950,male
19877,876,2023-12-29 03:33:02,10,28000,5,7000,13,9,427000,1950,male
19878,876,2024-01-18 01:38:02,6,25000,11,10000,11,5,325000,1950,male
19879,876,2024-02-17 11:29:02,7,24000,10,9500,5,9,205500,1950,male
19880,876,2024-02-20 20:25:02,6,25000,4,6500,14,6,389000,1950,male
19881,876,2024-03-13 22:09:02,6,25000,6,7500,11,9,342500,1950,male
19882,876,2024-04-13 04:30:02,10,28000,3,6000,9,13,330000,1950,male
19883,876,2024-05-01 22:44:02,8,26000,8,8500,9,6,285000,1950,male
19884,876,2024-05-03 00:19:02,9,27000,4,6500,8,7,261500,1950,male
19885,876,2024-05-09 17:49:02,5,22000,6,7500,5,12,200000,1950,male
19886,876,2024-05-31 14:03:02,3,20000,6,7500,10,10,275000,1950,male
19887,876,2024-06-25 10:53:02,11,29000,9,9000,7,12,311000,1950,male
19888,876,2024-06-27 09:45:02,7,24000,1,5000,6,6,174000,1950,male
19889,877,2024-02-18 16:51:36,1,23000,14,11500,5,9,218500,2014,male
19890,877,2024-03-05 04:39:36,3,20000,2,5500,4,7,118500,2014,male
19891,877,2024-03-28 22:38:36,10,28000,9,9000,7,6,250000,2014,male
19892,877,2024-04-21 18:29:36,6,25000,9,9000,5,11,224000,2014,male
19893,877,2024-05-19 19:34:36,9,27000,14,11500,9,8,335000,2014,male
19894,877,2024-06-19 08:21:36,4,23000,9,9000,8,7,247000,2014,male
19895,877,2024-07-07 15:44:36,7,24000,6,7500,7,7,220500,2014,male
19896,878,2023-02-20 08:56:31,13,31000,10,9500,10,12,424000,1952,male
19897,878,2023-02-25 13:20:31,12,30000,8,8500,6,4,214000,1952,male
19898,878,2023-02-27 12:53:31,6,25000,13,11000,12,4,344000,1952,male
19899,878,2023-03-19 18:35:31,1,23000,1,5000,8,8,224000,1952,male
19900,878,2023-04-15 09:59:31,14,32000,13,11000,9,11,409000,1952,male
19901,878,2023-05-14 02:36:31,12,30000,9,9000,7,6,264000,1952,male
19902,878,2023-06-05 17:38:31,3,20000,3,6000,10,3,218000,1952,male
19903,878,2023-06-21 06:14:31,8,26000,1,5000,9,4,254000,1952,male
19904,878,2023-07-21 16:12:31,4,23000,5,7000,4,7,141000,1952,male
19905,878,2023-07-31 09:19:31,1,23000,13,11000,6,10,248000,1952,male
19906,878,2023-08-19 02:39:31,5,22000,9,9000,7,11,253000,1952,male
19907,878,2023-09-16 19:12:31,5,22000,5,7000,8,10,246000,1952,male
19908,878,2023-10-07 17:48:31,7,24000,10,9500,10,12,354000,1952,male
19909,878,2023-10-26 04:06:31,13,31000,12,10500,6,2,207000,1952,male
19910,878,2023-11-04 03:08:31,3,20000,1,5000,6,4,140000,1952,male
19911,878,2023-11-13 03:00:31,7,24000,10,9500,7,3,196500,1952,male
19912,878,2023-11-18 18:57:31,13,31000,11,10000,4,6,184000,1952,male
19913,878,2023-11-27 05:17:31,11,29000,8,8500,5,8,213000,1952,male
19914,878,2023-12-19 03:48:31,8,26000,1,5000,7,4,202000,1952,male
19915,878,2023-12-26 11:21:31,12,30000,7,8000,9,9,342000,1952,male
19916,878,2024-01-16 17:07:31,9,27000,11,10000,11,4,337000,1952,male
19917,878,2024-02-12 13:53:31,1,23000,14,11500,2,4,92000,1952,male
19918,878,2024-03-12 10:02:31,8,26000,8,8500,11,3,311500,1952,male
19919,878,2024-04-12 00:58:31,7,24000,8,8500,10,8,308000,1952,male
19920,878,2024-04-14 07:24:31,13,31000,4,6500,6,8,238000,1952,male
19921,878,2024-04-23 21:24:31,3,20000,4,6500,7,7,185500,1952,male
19922,878,2024-04-27 04:06:31,8,26000,14,11500,12,8,404000,1952,male
19923,878,2024-05-06 12:02:31,7,24000,4,6500,7,12,246000,1952,male
19924,878,2024-05-31 12:59:31,3,20000,8,8500,8,5,202500,1952,male
19925,878,2024-06-02 19:01:31,3,20000,4,6500,7,9,198500,1952,male
19926,878,2024-06-07 22:37:31,14,32000,9,9000,9,11,387000,1952,male
19927,878,2024-06-22 13:48:31,5,22000,13,11000,9,7,275000,1952,male
19928,879,2023-02-22 09:57:52,14,32000,8,8500,3,9,172500,1947,female
19929,879,2023-03-04 15:53:52,2,21000,7,8000,9,9,261000,1947,female
19930,879,2023-03-22 14:46:52,2,21000,6,7500,2,9,109500,1947,female
19931,879,2023-04-16 10:08:52,10,28000,10,9500,8,3,252500,1947,female
19932,879,2023-05-13 14:52:52,1,23000,5,7000,8,2,198000,1947,female
19933,879,2023-06-02 03:34:52,8,26000,12,10500,9,11,349500,1947,female
19934,879,2023-06-17 19:26:52,5,22000,14,11500,10,6,289000,1947,female
19935,879,2023-07-02 09:43:52,9,27000,12,10500,9,9,337500,1947,female
19936,879,2023-07-07 12:47:52,5,22000,5,7000,5,3,131000,1947,female
19937,879,2023-07-26 05:45:52,9,27000,2,5500,11,8,341000,1947,female
19938,879,2023-08-20 17:06:52,14,32000,4,6500,9,5,320500,1947,female
19939,879,2023-08-22 03:12:52,10,28000,5,7000,7,6,238000,1947,female
19940,879,2023-08-29 14:18:52,11,29000,4,6500,3,8,139000,1947,female
19941,879,2023-09-03 04:43:52,9,27000,11,10000,5,8,215000,1947,female
19942,879,2023-09-18 08:23:52,1,23000,5,7000,5,6,157000,1947,female
19943,879,2023-10-13 18:08:52,6,25000,10,9500,9,9,310500,1947,female
19944,879,2023-10-24 04:10:52,9,27000,13,11000,5,7,212000,1947,female
19945,879,2023-11-23 04:24:52,14,32000,1,5000,6,10,242000,1947,female
19946,879,2023-12-19 20:30:52,3,20000,11,10000,14,6,340000,1947,female
19947,879,2024-01-11 06:06:52,6,25000,12,10500,8,14,347000,1947,female
19948,879,2024-01-16 18:58:52,8,26000,14,11500,8,6,277000,1947,female
19949,879,2024-02-02 06:37:52,8,26000,8,8500,5,11,223500,1947,female
19950,879,2024-03-02 13:11:52,1,23000,7,8000,6,11,226000,1947,female
19951,879,2024-03-16 16:49:52,10,28000,2,5500,7,2,207000,1947,female
19952,879,2024-04-05 20:10:52,2,21000,7,8000,5,12,201000,1947,female
19953,879,2024-05-06 04:14:52,3,20000,10,9500,9,11,284500,1947,female
19954,879,2024-05-21 15:12:52,5,22000,8,8500,6,11,225500,1947,female
19955,879,2024-06-09 23:53:52,13,31000,2,5500,12,9,421500,1947,female
19956,879,2024-07-09 09:13:52,13,31000,5,7000,5,8,211000,1947,female
19957,880,2022-07-28 05:39:19,5,22000,10,9500,8,8,252000,1984,male
19958,880,2022-08-17 15:15:19,2,21000,4,6500,9,6,228000,1984,male
19959,880,2022-09-07 21:45:19,13,31000,7,8000,7,3,241000,1984,male
